symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
KLG,12/31/2020,2020,FY,33.3372093,2.11627907,3.523255814,2.511627907,0,5.744186047,4.465116279,5.744186047,0,1462000000,1462000000,8.032967033,0.509940705,4.825082508,6.768518519,2.95951417,2.95951417,0.509940705,5.516981132,4.825082508,6.768518519,0.124487004,0.147742818,0,0,0,0.760542169,0,1.664835165,0,0,0,0.0104639,0.087370929,0.287128713,0.030345309,1.260869565,0.000697593,16.53834229,0.298390605,0.158398607,-5.39244186,-159000000,384000000,-260000000,586000000,,,,27.37181723,80.29281496,50.29527559,13.33488372,4.545861298,7.257142857,0.368421053,1.011627907
MDLZ,12/31/2023,2023,FY,26.42406456,3.638297872,3.458547322,2.642699927,1.327953045,20.81144534,-11.27366104,20.78650037,15.03668379,98722090000,1.16857E+11,19.90766082,2.741062028,20.94231863,27.40757635,3.484473034,3.484473034,3.244588239,16.3459351,24.78936996,32.44227929,0.050231919,0.036486262,0.703974305,0.279376952,2.536718422,0.615526219,10.00363636,0.948872786,0.021879602,0.435571688,0.165065526,0.010550866,0.612570212,0.235893084,0.030875167,0.915226337,0.004053754,41.25067637,0.084176878,0.179290647,-26.42956713,-7310000000,-15366000000,-31322000000,46799000000,4209500000,7941500000,3498000000,45.72634385,136.489529,59.29691713,7.982269504,2.674197813,6.155463347,0.175031766,0.815847395
MDLZ,12/31/2022,2022,FY,22.8563135,1.971698113,2.835994194,2.178519594,1.395500726,19.53555878,-11.78519594,19.50870827,17.3222061,91843700000,1.13368E+11,33.80334928,2.916043307,23.50145855,30.59417055,3.416423018,3.416423018,3.599431674,22.58320717,29.00913511,37.7640573,0.029582867,0.032685965,0.872186884,0.329492278,4.287649402,0.603131911,8.354609929,1.433602348,0.021612805,0.730585204,0.181419863,0.010985522,0.606511994,0.231832139,0.028765558,0.818428184,0.003810008,29.41885236,0.051400792,0.097032249,-27.35649492,-6640000000,-16240000000,-34150000000,46200000000,3547500000,7146000000,3044500000,45.2773368,136.7484146,61.14075505,8.061428206,2.669135149,5.969831411,0.101067589,0.657474601
MDLZ,12/31/2021,2021,FY,20.47042053,2.265858874,2.951532431,2.263720599,2.527441197,20.18745545,-8.514611547,20.1489665,14.49465431,93032930000,1.09458E+11,29.26484115,3.239308148,22.46629558,29.29248426,3.290987654,3.290987654,3.811209262,17.72885164,26.43272881,34.46408375,0.034170696,0.03413845,0.70646291,0.297665892,2.660349854,0.738292404,13.86575342,0.959898006,0.019627459,0.574394464,0.163614206,0.012082173,0.600205688,0.233035499,0.033600279,0.867026056,0.004213092,32.05044582,0.076337428,0.11851769,-22.43620813,-3666000000,-11946000000,-28427000000,45874000000,3071000000,6469500000,2677500000,40.51601671,140.6418184,56.59109126,9.008782936,2.595245171,6.449778434,0.11245534,0.687811832
MDLZ,12/31/2020,2020,FY,18.57512229,1.50873515,2.770090846,2.167016073,2.529000699,19.32494759,-8.890985325,19.27183788,14.7617051,83670570000,1.00568E+11,38.75431681,3.147758549,21.107611,26.98180264,3.033960766,3.033960766,3.78343817,18.59607433,25.37022452,32.4306901,0.025803577,0.037062016,0.743926318,0.302551246,3.124445266,0.658288805,6.337171053,1.110675259,0.020054841,0.777211672,0.177645687,0.012490125,0.59544315,0.217709384,0.0324668,0.773297491,0.004740228,25.57757284,0.051127994,0.078700835,-23.05939902,-5180000000,-12723000000,-30177000000,44861000000,2940500000,6031000000,2596500000,40.56318423,140.4577007,59.8794546,8.99830738,2.598647125,6.095579902,0.07828704,0.603074773
MDLZ,12/31/2019,2019,FY,17.9017301,2.678200692,2.743944637,2.103806228,0.906574394,18.92802768,-7.926643599,18.87543253,13.34602076,79590600000,97128600000,20.56604651,3.076797588,20.0732913,26.18111842,2.918078827,2.918078827,3.754778104,18.91869887,24.49649433,31.95019737,0.048623832,0.038195465,0.690339138,0.291700878,3.416049864,0.497976765,8.427631579,1.020592021,0.019374147,0.398449612,0.190505644,0.013568888,0.601171203,0.233291299,0.035758466,0.8834766,0.005218803,33.72572342,0.08330666,0.15032629,-22.43581315,-7692000000,-11454000000,-29568000000,40414000000,2966500000,5823500000,2569000000,41.30025514,137.5536025,59.8345245,8.8377178,2.65351102,6.100157109,0.141888176,0.640138408
RGF,12/31/2022,2022,FY,22.86252403,-1.773610504,-9.249449824,-9.850933721,0.852411676,-1.308570605,-3.324712333,5.675585906,18.75757809,41059702.71,144525702.7,-3.738137537,0.289994228,-0.716799391,-0.673032647,1.168161333,1.168161333,1.020748246,-3.778844917,-2.523056156,-2.369001962,-0.267512896,-1.485812024,3.093829127,0.827341961,-2.705276369,1.989525644,-5.173022504,1.254368677,0,0,0.176646326,0.033901178,0.094994636,-0.065029154,0.026308727,1.163698844,0.046479928,15.04962699,-0.06416854,-0.092338991,-16.03216978,32876000,-20590000,-73443000,94740000,14642000,19314500,28050500,52.3726587,66.61856489,112.2794708,6.969285292,5.47895321,3.25081689,-0.312498222,0.601483897
RGF,12/31/2021,2021,FY,13.62829291,-4.957142637,-4.336385524,-4.7470901,4.446598275,5.021973667,2.998273063,6.410654331,6.984408948,38129889.3,48422889.3,-1.246685934,0.453468387,-1.425150039,-1.301850159,0.964020158,0.964020158,0.575880232,-0.784455827,-1.809863177,-1.653279023,-0.80212664,-0.768137557,0.953859379,0.369360902,-0.166747667,1.989319008,-9.89972041,0.398774835,0,0,0.330522685,0.023785455,0.122239192,-0.094711269,0.030136172,2.222807018,0.3416186,26.73979952,-0.313293364,-0.341129626,-4.649519399,31307000,18499000,-8207000,66209000,6250500,10011500,12498000,38.9287031,75.21005272,82.21910531,9.376115076,4.853074646,4.439357478,-0.77326625,0.410704576
RGF,12/31/2020,2020,FY,6.318432191,-2.522251225,-1.256749518,-1.280899077,0.004538172,-4.889394211,-4.889394211,-4.889394211,7.428663581,67868735,107992735,-4.361183331,1.740938205,-8.752738587,-8.587717955,-2.249767461,-2.249767461,2.770180972,-11.65221569,-13.92735814,-13.6647773,-0.229295566,-0.116445371,-1.330990818,2.595475113,-4.329305136,1.39810814,-1.734952482,0.498265004,0,0,0.066488816,0,0,-0.019215889,0.003822081,0.252542373,0,16.65762024,-0.988678616,-1.005946994,-6.284112265,3409000,-30167000,-33665000,5254000,3030500,3753500,8673000,33.07882721,48.43744836,84.18746213,11.03424851,7.535491905,4.335562455,0.515861703,0.024149559
RGF,12/31/2019,2019,FY,6.279371496,-3.16359219,-1.769238811,-1.849953443,0.062886099,-2.390320079,-2.390320079,-2.390320079,5.15811883,67868735,93923735,-3.477060044,1.751767674,-6.217363045,-5.946095584,-4.601894155,-4.601894155,2.424276256,-11.32976297,-8.604226365,-8.228818556,-0.28759929,-0.168177586,-1.79298888,1.728526605,-3.142943305,2.377281553,-1.626718692,0.769382577,0,0,0.062178974,0,0,-0.045621107,0.012853935,0.965116279,0,13.04396234,-1.02989348,-1.275918421,-3.77251764,7093000,-14748000,-17803000,9255000,,,,23.81643136,29.81515234,99.4799356,15.3255538,12.24209743,3.669081587,1.323501492,0.080714632
LWAY,12/31/2023,2023,FY,10.91722915,0.775005114,1.155041931,0.858389582,0.899843185,4.120542715,2.852253358,4.120542715,0.217563237,196684470,186411470,17.30311164,1.228333656,11.60996812,15.6222772,3.254425673,3.254425673,1.164176727,9.247976881,11.00356945,14.80631215,0.057793073,0.064011155,0.046445827,0.033966191,-0.509649253,2.298748195,44.2578125,1.490366851,0,0,0.081999463,0,0.225094082,0.256832536,0.027172861,1.37602783,0.009349063,8.476581721,0.183470571,0.17750121,0.405757824,21580000,41834000,15991000,63138000,12666500,8977500,9367500,31.6280297,30.8000203,28.1077972,11.5403964,11.85064154,12.98572056,0.188083262,0.296652349
LWAY,12/31/2022,2022,FY,9.195115614,0.060015588,0.258963367,0.034944141,0.288646402,3.089763575,1.846453624,3.089763575,0.451091193,85447800,87681800,92.47597403,0.603581318,21.43160271,158.8249071,1.796253942,1.796253942,0.61936172,16.4784439,21.99192375,162.9773234,0.01081362,0.006296242,0.140382594,0.096784011,0.419845894,2.068547769,8.797752809,4.314935065,0,0,0.088953718,0,0.27742431,0.86506145,0.02436285,1.160497981,0.007833691,2.042612183,0.021732889,0.018533004,-0.232268122,13936000,28428000,5549000,54157000,10866000,7296500,8958000,29.54177498,25.37275008,30.62601279,12.35538488,14.38551197,11.91797321,0.019424007,0.224019226
LWAY,12/31/2021,2021,FY,7.663319817,0.213104203,0.358112892,0.234408187,0.916135676,3.162193474,1.895410954,3.162193474,0.487803308,71470200,69700200,21.58568408,0.600262042,12.84511143,19.62388797,1.454686451,1.454686451,0.585396212,8.0198136,12.52699497,19.13789127,0.046327001,0.050958302,0.151900022,0.105299546,-0.203658958,2.407858742,50.68965517,1.680459076,0,0,0.097518162,0,0.277704095,0.345434939,0.016142443,0.668987121,0.009608197,3.893870335,0.061254644,0.064678075,0.279268842,16983000,29449000,7303000,57011000,9153500,6103000,7607500,31.49548566,26.71805655,33.46826407,11.58896243,13.66117327,10.90585395,0.06739126,0.123704705
LWAY,12/31/2020,2020,FY,6.541386164,0.207219337,0.409373597,0.287875874,0.736680131,3.004039238,2.181829839,3.004039238,0.207091107,84379770,79565770,26.1076021,0.827041832,13.21531245,18.79282183,1.800908567,1.800908567,0.779857781,9.692504568,12.46135787,17.72066147,0.03830302,0.053211807,0.066419089,0.051807089,-0.586429529,2.849425424,41.72033898,1.975556931,0,0,0.114294396,0,0.213487822,0.29678935,0.018573697,0.585057116,0.003851959,3.742477513,0.065956764,0.068409355,0.497836122,15611000,34030000,10837000,49828000,7703000,5437000,6661000,28.73821379,27.18069594,33.68423155,12.70085896,13.42864807,10.83593074,0.068980236,0.121497724
LWAY,12/31/2019,2019,FY,5.947548895,0.028765558,0.241998984,0.167195834,0.416433833,2.746443993,1.922466345,2.746443993,0.239204978,31338520,31020520,69.17995585,0.334591617,8.22317502,11.90221041,0.724573305,0.724573305,0.33119643,20.8331229,8.139732354,11.78143562,0.014455054,0.084018007,0.08133916,0.061733378,-0.213566152,2.016066366,-7.425702811,8.412803532,0,0,0.13696056,0,0.227701055,0.309105222,0.012577139,0.352905932,0.008947065,1.333254415,-0.014501405,0.010292881,0.098282322,9676000,30275000,5463000,45664000,8198500,4926000,6104500,28.73251692,26.95915428,32.62455777,12.70337719,13.53900038,11.18789111,0.010473746,0.07480315
VLGEA,7/27/2024,2024,FY,150.4828834,3.395235044,5.439763745,1.193331393,7.889672556,30.11311484,28.48553893,30.11311484,4.972685118,454200872.6,410846872.6,9.000849602,0.203079575,5.617891039,25.60898019,1.014840217,1.014840217,0.183695394,4.123354034,5.081656825,23.16457333,0.111100623,0.039048802,0.165133535,0.075287471,-0.43511075,1.146283084,0,1.602175895,0.029372467,0.264377155,0.237942453,0,0.024641833,0.780628084,0.028218707,1.779786244,0.001785326,47.96274401,0.082578177,0.052703259,-25.54967861,25485000,423369000,-334403000,612656000,31134500,108904500,45627000,2.989761983,25.0266526,10.698502,122.0832969,14.58445146,34.11692591,0.112749381,4.246432352
VLGEA,7/29/2023,2023,FY,170.2157379,3.905766969,8.210705271,4.565448465,11.0701107,32.22328455,30.32288019,32.22328455,31.17330918,296837248.4,548508248.4,5.970658307,0.137002608,2.840194506,5.107931933,0.723700278,0.723700278,0.253159133,4.868877365,5.24822987,9.438649672,0.167485719,0.195773948,0.957127114,0.405682098,2.233977773,1.378347572,15.53222749,2.102200499,0.044445231,0.265367286,0.238571549,0,0.024997262,0.443963909,0.02141551,1.299319537,0.001511086,53.21441919,0.05581873,0.05269227,-28.39299561,67714000,385976000,-310853000,643314000,42723000,104888500,44352500,7.403759437,25.54051596,10.48118506,49.29927871,14.29101905,34.82430641,0.121209462,3.645256806
VLGEA,7/30/2022,2022,FY,162.8374305,2.119723534,6.290830651,2.87225304,10.65249957,29.39874038,27.48759195,29.39874038,32.19396284,285675509.3,554425509.3,10.64761496,0.138604496,3.587761498,7.857942766,0.767719967,0.767719967,0.268997047,7.286156536,6.96295773,15.25032346,0.093917746,0.127259771,1.084580056,0.436565388,3.531862326,1.504498353,9.968773995,2.96775997,0.045649695,0.48606038,0.246276717,0,0.026166967,0.543422292,0.020993807,1.24679441,0.001114462,37.4451204,0.034485805,0.029802568,-28.78093538,79796000,347919000,-314374000,662614000,29234000,98596500,43411500,7.348756771,24.95961299,10.88778514,49.66826518,14.62362418,33.52380629,0.072102529,3.418577611
VLGEA,7/31/2021,2021,FY,160.6107151,1.581639752,4.168238563,2.172163947,9.201102639,27.0124673,25.09889995,27.0124673,31.94186109,285061563.1,568591563.1,14.25735536,0.140401591,5.409959065,10.38135267,0.834799715,0.834799715,0.280048841,7.963801883,10.7908518,20.70692899,0.070139235,0.096326561,1.170938844,0.449766255,3.971175259,1.289067784,7.396145067,2.635390617,0.045779585,0.652695809,0.245667453,0,0.027210226,0.478877249,0.012428029,0.706786925,0.001242163,31.0046742,0.027260697,0.023119422,-31.41859654,44023000,317283000,-351215000,613828000,20488000,104364000,42384000,3.050939995,23.88601952,10.6198005,119.6352601,15.2809052,34.36976051,0.058552213,1.996074616
VLGEA,7/25/2020,2020,FY,143.4230961,1.982068318,6.671906298,2.340825942,8.876032392,26.41168224,24.48914194,26.41168224,33.78576479,337457581,648268581,13.53131966,0.18699917,4.019840628,11.45749435,1.015459741,1.015459741,0.359232371,9.815558801,7.722263556,22.01027335,0.073902622,0.087279118,1.271340876,0.461464525,4.706048906,1.212054202,11.59862122,3.366133365,0.038419644,0.519868479,0.246500321,0,0.026421392,0.649151856,0.030197928,1.719030945,0.00163915,34.32010443,0.031531334,0.02797872,-34.37156735,34522000,308130000,-385906000,638209000,17978000,101459000,40319000,4.85528878,31.72734549,11.84735375,75.17575505,11.50427161,30.8085677,0.075045137,4.331080356
SNAXW,12/31/2023,2023,FY,7.99418078,-8.594762972,-3.468069442,-3.513076319,0.166611523,0.71835686,-4.955378604,0.71835686,7.464615465,5760084.2,30168542.2,-0.302509797,0.325236578,-0.749696638,-0.740092091,3.619371018,3.619371018,1.703432291,-2.35450583,-3.926549311,-3.876245331,-3.305678066,-1.3511832,8.109288955,0.394524189,-1.904959686,0.531419576,-4.250020721,0.403509609,0,0,0.362658158,0,0.384255153,-0.012977502,0.005629955,0.038036792,0.065283908,11.78632284,-1.064716755,-0.945330641,-11.9987903,-7390584,-10978230,-22738671,16939547,2290463,3734893.5,6729489.5,43.11314781,68.04915688,79.34329302,8.466094881,5.363769615,4.600262809,-11.96447539,0.045006877
SNAXW,12/31/2022,2022,FY,14.02518501,-15.52109234,-13.4177361,-15.17826073,0.291781549,7.697787378,1.697297485,7.697787378,8.978254079,23358639.46,41009639.46,-0.704847298,0.780025361,-0.815338736,-0.720767695,1.421187604,1.421187604,1.369452997,-1.352560668,-1.431450992,-1.265417164,-1.418747015,-1.387409573,1.111827695,0.461931244,-0.582156992,1.824883491,-35.90178571,0.864484007,0,0,0.350798103,0,0.323862487,-0.131208768,0.125525947,1.722731439,0.036043879,51.84839965,-0.924671972,-1.238971138,-7.729986385,5841000,3624000,-10202000,32480000,2694640.5,3053758,7737490.5,30.33744073,35.83683987,98.33105,12.03133789,10.18504983,3.711950599,-2.01630567,1.760524626
SNAXW,12/31/2021,2021,FY,22.40868604,-23.83027055,-28.48678903,-29.55578077,1.651653336,12.24822204,2.52363106,12.24822204,13.6781818,79537614.75,92654403.75,-2.486333501,2.644063998,-2.079911497,-2.004683972,4.837436799,4.837436799,3.080104602,-3.112681535,-2.422916002,-2.335282479,-0.402198659,-0.498831743,0.932604773,0.416963333,-0.440652417,1.269324053,-10.3301908,1.195403509,0,0,0.308352318,0,0.354975618,-0.037525877,0.047704347,0.884869458,0.018267327,81.03866368,-0.985219611,-1.348590273,-9.1871368,3190960,3387740,-5294277,23838596,1789671,3468450,5294507,35.19105946,57.05950156,132.9259572,10.37195258,6.396831203,2.745889575,-1.945610594,1.068991744
SNAXW,12/31/2020,2020,FY,13.57573909,-16.66875921,-12.60495694,-13.44074067,11.28817177,-7.455268947,-18.16510179,-7.455268947,26.61006639,200256361.5,229688957.5,-9.592795601,11.77836425,-12.68548562,-11.89666581,-21.4479184,-21.4479184,13.50948447,-17.74850492,-14.54992963,-13.64517336,-0.104244898,-0.084057165,-3.215664312,1.144341201,-2.27431297,0.171040963,-4.318395502,0.899667466,0,0,0.341103533,0,0.511215727,-0.066305956,0.06156451,0.811332674,0,52.87794309,-0.820000907,-1.627824434,-15.36352539,-26277805,-22749701,-30152040,-6019838,879113.5,3474422,2568456.5,14.57807946,126.2742682,110.9363569,25.03759162,2.890533481,3.290174748,2.235836068,0.835783725
SNAXW,12/31/2019,2019,FY,3.124846182,-0.085880279,-0.11580122,-0.500127232,0.10228615,32.06314644,29.61134751,32.06314644,6.012663469,524721860.3,545091674.3,-1772.816794,48.7223982,-1314.752984,-304.4225352,4.748442274,4.748442274,50.61381204,-1409.671238,-1365.791974,-316.2402826,-0.000564074,-0.003284908,0.187525684,0.187515973,-52.67873694,63.00891141,0,1.348402943,0,0,-0.821407212,0,0.076463861,-3.318842504,0.122990378,1.215478131,0,7.871201865,-0.006539818,-0.002900086,0.591366795,354877,102053999,354877,15940446,539583,1559767.5,881940,36.57468697,85.27654076,48.37418224,9.979579601,4.280192381,7.545347189,-0.002678473,0.384326012
SONO,9/30/2023,2023,FY,12.96176668,-0.080452372,0.78624692,0.392473514,1.72455775,4.06143526,2.726860869,4.06143526,1.300041107,1648644245,1483369245,-160.467612,0.996006202,16.41977815,32.89393945,3.178679253,3.178679253,0.896157538,-72.19395753,14.77371119,29.59635366,-0.006231787,0.030400737,0.321507277,0.166379144,8.043753346,1.862217617,28.0313779,-9.772824606,0,0,0.101807879,0.181845697,0.170047923,0.500826644,0.030379609,1.026894566,0.046432121,2.711442836,0.070093561,-0.012351349,-0.308569771,305413000,348228000,176047000,611835000,84394500,261869500,400404500,14.9027159,73.08864838,134.7303798,24.49217999,4.993935557,2.709114311,-0.019808852,0.393773406
SONO,10/1/2022,2022,FY,13.72325057,0.527703473,-0.221315467,-0.583251619,2.152500454,4.389603561,3.071077115,4.389603561,0.287255886,1774905317,1536178317,26.34055054,1.01287956,-62.80627449,-23.83190984,3.166572973,3.166572973,0.876645984,14.2521136,-54.35875149,-20.62648796,0.037964279,-0.041960548,0.06445524,0.030400846,-2.214823818,1.61935744,125.5108696,-0.419393616,0,0,0.097258174,0.146132363,0.141674268,-1.635385704,0.026373937,1.200290879,0.043165238,7.219363095,0.113844308,0.06606021,-0.391346988,331752000,392149000,239516000,614613000,100992500,275377000,319709000,21.08054049,128.1962804,173.4524027,17.31454657,2.847196493,2.104323689,0.120216659,0.361936152
SONO,10/2/2021,2021,FY,14.04344573,1.297351425,2.071459453,1.699003148,5.236205079,4.654922599,4.327752321,4.654922599,0.370370334,3943630539,3348213539,24.86604583,2.297157025,15.57356093,18.98760461,6.930297832,6.930297832,1.950327794,17.49337008,13.22223444,16.12081918,0.040215481,0.052665938,0.078524959,0.039237656,-3.110867873,2.011034801,261.7635135,1.596683376,0,0,0.089022009,0.134019982,0.035120179,0.179803812,0.026521718,1.343810873,0.036188855,11.65671847,0.255184123,0.144333547,1.950900539,481384000,529047000,387752000,626561000,77857000,232662000,182980000,21.42680271,86.54374414,74.52158809,17.03473938,4.217520326,4.897909577,0.278705263,0.372456305
SONO,10/3/2020,2020,FY,12.078703,-0.183184786,1.475186216,1.174340608,3.707408718,2.712382474,2.330449253,2.712382474,0.798445245,1702010887,1381098887,-84.61401377,1.283250363,10.50714807,13.19889638,5.714533312,5.714533312,1.04129513,77.45927577,8.52603859,10.71026116,-0.011818373,0.07576391,0.289377818,0.105615948,-17.99842961,1.680284468,-12.50571621,-8.052995277,0,0,0.091212732,0.161854383,0.051392621,0.203937377,0.024907112,0.906907154,0.043435711,3.343577734,-0.048500836,-0.025984612,0.186729637,267362000,255900000,142165000,412427000,78839000,251134500,200307000,15.11788562,121.1202431,87.49390221,24.14358788,3.013534243,4.171719294,-0.067536488,0.300845608
SONO,9/28/2019,2019,FY,12.14864599,-0.04592274,1.162386836,0.938631514,3.262971589,2.706878619,2.697069701,2.706878619,0.343717159,1402108411,1096640411,-294.1897631,1.112058085,11.62263678,14.39329471,4.990988478,4.990988478,0.869781413,28.98251522,9.090490493,11.25752367,-0.003399167,0.069476796,0.118083637,0.043556699,-8.073048258,1.687336325,0.569427771,-25.31179186,0,0,0.081590358,0.135763704,0.00133665,0.192496436,0.018418128,0.637704243,0.036940157,1.672397641,0.020066764,-0.006266213,0.432761121,276635000,279910001,198432000,355791999,87978500,223550000,206488500,29.74342552,125.3728323,109.3706168,12.27161948,2.911316538,3.337276599,-0.016965201,0.223755323
KOF,12/31/2023,2023,FY,1166.623365,92.99171748,195.2511906,97.04249305,149.2932139,636.4382466,154.9052755,604.6413244,335.3861293,3.37272E+11,3.73643E+11,17.26411776,1.376125329,8.222331227,16.54347401,2.655160831,2.655160831,1.524525087,8.001430598,9.109017885,18.32750305,0.057923609,0.060446796,0.519315095,0.24117432,0.778872304,1.233483866,8.049410194,2.099662162,0.036128131,0.623720311,0.052307743,0,0.369852296,0.502986421,0.084182008,1.95916817,0.001301573,1124.766328,0.130244796,0.113345479,-403.3449106,12822000000,32543000000,-72077000000,1.96534E+11,19746000000,27092500000,12278500000,34.51213442,74.6970774,34.59973213,10.57599033,4.886402691,10.54921462,0.153796497,98.20869754
KOF,12/31/2022,2022,FY,1079.393033,90.61112721,168.954477,84.52722364,191.7381722,627.7941059,136.8830699,596.8890183,415.6143985,2.77525E+11,3.18053E+11,14.58049655,1.223979763,7.819592894,15.62993756,2.213401801,2.213401801,1.402721934,9.599286856,8.961516199,17.91243362,0.06858477,0.063979782,0.644460218,0.290670696,1.22319138,1.366672993,3.493538462,1.356015741,0.041102578,0.599295997,0.049673635,0,0.370949118,0.49970415,0.078217341,1.701199041,0.00143777,1103.135396,0.082583195,0.108844704,-417.3019915,21252000000,28754000000,-66908000000,1.97648E+11,14666000000,24789500000,11924000000,26.26828085,77.46229467,34.31734959,13.89508518,4.711969889,10.63601952,0.151805653,84.42725339
KOF,12/31/2021,2021,FY,927.3620858,74.77774401,155.7679247,108.215411,224.9235325,607.304963,120.9068718,578.6373048,445.0056488,2.35963E+11,2.76002E+11,15.02184459,1.211284854,7.211366851,10.38021884,1.941284531,1.941284531,1.416819648,9.825286916,8.435015273,12.14156848,0.066569721,0.096337083,0.718116002,0.32141976,1.425331957,1.738690206,2.948481912,1.426373147,0.044871416,0.674051439,0.311703045,0,0.376238645,0.305277956,0.051277181,1.015761643,0.001416809,986.6898326,0.062235952,0.092731105,-385.6304635,34143000000,25398000000,-63631000000,1.99972E+11,12268500000,19970000000,10843500000,24.38404756,78.16813551,41.10313918,14.96880283,4.669421851,8.880100334,0.129230769,47.55251368
KOF,12/31/2020,2020,FY,874.0969908,49.06634907,334.6337384,287.2954464,207.0669434,582.9550701,88.00237983,556.377266,460.2344518,1.93137E+11,2.38424E+11,18.73846533,1.051860481,2.747565399,3.200287692,1.652526329,1.652526329,1.29850155,10.1362283,3.391816687,3.950693657,0.053366163,0.312471908,0.759655698,0.337497054,1.925303971,1.690745711,1.709019508,4.450113953,0.05286393,0.99058892,0.307404079,0,0.395227814,0.141462998,0.054156795,0.991326887,0.001034774,783.7324325,0.043057261,0.064785191,-398.0065438,29595000000,18486000000,-68169000000,1.94304E+11,13499500000,18513500000,10132500000,22.90605343,62.26117019,35.22037816,15.93465243,5.862401861,10.3633186,0.08818899,47.33829195
KOF,12/31/2019,2019,FY,925.7768433,57.60666413,148.950906,93.03897561,97.54715766,617.3638739,83.9512042,585.2258201,372.5748254,2.40452E+11,2.91321E+11,19.87039994,1.23643993,7.684863998,12.30309607,1.955941478,1.955941478,1.498016206,11.38905781,9.310643026,14.90588977,0.050326113,0.081280354,0.580474076,0.276761855,1.988701669,1.113428739,2.163528389,1.71183937,0.030929287,0.614577308,0.311290629,0,0.434573513,0.375371536,0.060394609,1.103645931,0.000966725,870.942256,0.05312252,0.083003519,-432.1904154,5786000000,17635000000,-71358000000,1.80404E+11,15161500000,19789000000,10294500000,29.04669591,67.67398377,35.95948169,12.56597312,5.393505446,10.15031315,0.098434933,55.91193044
FLO,12/30/2023,2023,FY,24.05533242,0.583168738,1.650772575,1.040849596,0.106445211,6.387478151,0.076756608,6.387478146,5.253423428,4763791300,6073909300,38.59946279,0.935759257,13.63603948,21.62656361,3.524082507,3.524082507,1.193107863,12.64825964,17.38616614,27.57421087,0.025907096,0.046239431,0.810596679,0.319744683,2.728179136,1.043329915,20.49076846,2.830694561,0.040978915,1.581764115,0.416326807,0.001158947,0.389715879,0.369477291,0.025355001,0.850826253,0.00529285,9.154889147,0.105437112,0.059010765,-9.024616071,28561000,16244001,-1387457999,3939482000,18118000,330990000,256597000,0.700054804,41.77279985,35.51645117,521.3877509,8.737743252,10.27692768,0.091298745,0.609922979
FLO,12/31/2022,2022,FY,22.68020482,1.077864036,1.703150145,0.905250242,0.779319946,6.811345242,1.102739564,6.811345242,5.568706199,6089862300,7099432300,26.66384537,1.267184324,16.87461325,31.74812739,4.219430814,4.219430814,1.477256607,15.67213977,19.6720662,37.01129352,0.037503968,0.031497921,0.813907115,0.354574744,2.228646106,1.426123931,57.45973091,1.58011594,0.03062483,0.816575742,0.385073355,0.001269294,0.365115361,0.46848477,0.035180454,1.1910015,0.005373066,12.85256168,0.088555494,0.108584847,-7.378940041,240515000,233665000,-1064764000,2574679000,104937500,305940000,222885000,2.010536387,50.09350538,35.34919734,181.5435932,7.286373697,10.3255527,0.158245398,0.797899903
